City,State,Year,Month,Precipitation,Average Temp,High Temp,Low Temp,Wind Speed,Latitude,Longitude
Allentown,Pennsylvania,2016,5,0.24,49,53,44,4.4,36.033425,-80.0931
Allentown,Pennsylvania,2016,5,1.94,54,59,48,5.88,36.033425,-80.0931
Allentown,Pennsylvania,2016,5,0.65,57,68,45,4.81,36.033425,-80.0931
Allentown,Pennsylvania,2016,5,0.25,58,69,46,3.84,36.033425,-80.0931
Allentown,Pennsylvania,2016,5,0.39,73,87,58,4.2,36.033425,-80.0931
Allentown,Pennsylvania,2016,6,0.43,72,82,63,3.7,36.033425,-80.0931
Allentown,Pennsylvania,2016,6,0.54,67,80,54,8.22,36.033425,-80.0931
Allentown,Pennsylvania,2016,6,0.31,69,82,56,4.41,36.033425,-80.0931
Allentown,Pennsylvania,2016,6,0.09,74,87,61,4.62,36.033425,-80.0931
Allentown,Pennsylvania,2016,7,0.01,70,82,58,4.7,36.033425,-80.0931
Allentown,Pennsylvania,2016,7,1.41,76,86,66,3.78,36.033425,-80.0931
Allentown,Pennsylvania,2016,7,0.02,78,89,66,3.5,36.033425,-80.0931
Allentown,Pennsylvania,2016,7,0.65,77,91,63,3.97,36.033425,-80.0931
Allentown,Pennsylvania,2016,7,4.63,79,90,68,2.68,36.033425,-80.0931
Allentown,Pennsylvania,2016,8,0.23,74,83,63,3.54,36.033425,-80.0931
Allentown,Pennsylvania,2016,8,0.7,81,91,70,3.67,36.033425,-80.0931
Allentown,Pennsylvania,2016,8,1.0,79,89,68,3.07,36.033425,-80.0931
Allentown,Pennsylvania,2016,8,0.0,73,85,59,3.55,36.033425,-80.0931
Allentown,Pennsylvania,2016,9,0.2,70,81,57,5.1,36.033425,-80.0931
Allentown,Pennsylvania,2016,9,0.0,78,90,65,4.55,36.033425,-80.0931
Allentown,Pennsylvania,2016,9,0.03,68,82,54,3.67,36.033425,-80.0931
Allentown,Pennsylvania,2016,9,0.8,68,81,55,2.27,36.033425,-80.0931
Allentown,Pennsylvania,2016,10,0.19,58,53,40,5.7,36.033425,-80.0931
Allentown,Pennsylvania,2016,10,0.12,60,53,39,3.64,36.033425,-80.0931
Allentown,Pennsylvania,2016,10,0.06,60,47,34,2.37,36.033425,-80.0931
Allentown,Pennsylvania,2016,10,0.0,60,33,19,6.17,36.033425,-80.0931
Allentown,Pennsylvania,2016,10,0.37,60,41,27,5.64,36.033425,-80.0931
Allentown,Pennsylvania,2016,11,0.13,50,63,37,4.71,36.033425,-80.0931
Allentown,Pennsylvania,2016,11,0.28,46,59,34,5.65,36.033425,-80.0931
Allentown,Pennsylvania,2016,11,0.19,47,60,34,5.92,36.033425,-80.0931
Allentown,Pennsylvania,2016,11,0.02,40,47,32,6.84,36.033425,-80.0931
Allentown,Pennsylvania,2016,12,0.11,43,50,36,8.75,36.033425,-80.0931
Allentown,Pennsylvania,2016,12,0.71,33,41,25,5.77,36.033425,-80.0931
Allentown,Pennsylvania,2016,12,1.05,30,37,22,6.52,36.033425,-80.0931
Allentown,Pennsylvania,2016,12,0.21,32,42,22,4.72,36.033425,-80.0931
Allentown,Pennsylvania,2017,1,0.35,36,44,27,6.71,36.033425,-80.0931
Alma,Georgia,2016,1,0.66,51,58,47,5.06,38.32577,-93.39995
Alma,Georgia,2016,1,0.69,49,58,40,4.17,38.32577,-93.39995
Alma,Georgia,2016,1,1.87,48,60,35,3.54,38.32577,-93.39995
Alma,Georgia,2016,1,1.17,43,54,32,5.47,38.32577,-93.39995
Alma,Georgia,2016,1,0.2,52,65,38,3.07,38.32577,-93.39995
Alma,Georgia,2016,2,3.32,56,67,44,5.78,38.32577,-93.39995
Alma,Georgia,2016,2,0.04,46,58,34,7.37,38.32577,-93.39995
Alma,Georgia,2016,2,0.73,56,69,42,3.98,38.32577,-93.39995
Alma,Georgia,2016,2,0.57,56,68,43,6.1,38.32577,-93.39995
Alma,Georgia,2016,3,0.5,54,69,40,4.08,38.32577,-93.39995
Alma,Georgia,2016,3,0.08,66,80,52,5.37,38.32577,-93.39995
Alma,Georgia,2016,3,0.25,69,78,59,4.9,38.32577,-93.39995
Alma,Georgia,2016,3,2.04,61,73,49,3.7,38.32577,-93.39995
Alma,Georgia,2016,4,2.21,67,76,57,5.46,38.32577,-93.39995
Alma,Georgia,2016,4,0.14,61,75,47,5.3,38.32577,-93.39995
Alma,Georgia,2016,4,0.9,62,71,52,3.94,38.32577,-93.39995
Alma,Georgia,2016,4,0.06,66,81,51,3.3,38.32577,-93.39995
Alma,Georgia,2016,5,0.08,79,89,68,4.1,38.32577,-93.39995
Alma,Georgia,2016,5,1.0,68,81,55,4.98,38.32577,-93.39995
Alma,Georgia,2016,5,0.0,74,86,60,3.42,38.32577,-93.39995
Alma,Georgia,2016,5,2.26,74,84,64,2.9,38.32577,-93.39995
Alma,Georgia,2016,5,0.0,73,87,59,2.84,38.32577,-93.39995
Alma,Georgia,2016,6,0.55,82,93,70,1.98,38.32577,-93.39995
Alma,Georgia,2016,6,2.05,79,90,67,2.45,38.32577,-93.39995
Alma,Georgia,2016,6,1.36,82,91,72,4.38,38.32577,-93.39995
Alma,Georgia,2016,6,0.24,79,91,67,2.37,38.32577,-93.39995
Alma,Georgia,2016,7,0.02,84,93,74,3.76,38.32577,-93.39995
Alma,Georgia,2016,7,0.07,85,95,74,5.14,38.32577,-93.39995
Alma,Georgia,2016,7,0.18,84,96,71,2.4,38.32577,-93.39995
Alma,Georgia,2016,7,0.79,83,96,71,1.22,38.32577,-93.39995
Alma,Georgia,2016,7,0.57,85,97,72,3.62,38.32577,-93.39995
Alma,Georgia,2016,8,0.35,83,92,72,2.81,38.32577,-93.39995
Alma,Georgia,2016,8,1.9,82,92,72,4.32,38.32577,-93.39995
Alma,Georgia,2016,8,0.71,83,94,72,2.51,38.32577,-93.39995
Alma,Georgia,2016,8,1.1,81,92,70,2.65,38.32577,-93.39995
Alma,Georgia,2016,9,4.1,78,85,70,2.3,38.32577,-93.39995
Alma,Georgia,2016,9,0.0,78,91,64,0.88,38.32577,-93.39995
Alma,Georgia,2016,9,0.16,80,89,70,2.12,38.32577,-93.39995
Alma,Georgia,2016,9,0.0,79,89,68,1.77,38.32577,-93.39995
Alma,Georgia,2016,10,0.0,71,88,53,0.55,38.32577,-93.39995
Alma,Georgia,2016,10,3.22,74,82,65,5.0,38.32577,-93.39995
Alma,Georgia,2016,10,0.01,69,80,57,2.44,38.32577,-93.39995
Alma,Georgia,2016,10,0.0,68,81,54,2.87,38.32577,-93.39995
Alma,Georgia,2016,10,0.0,67,82,52,1.85,38.32577,-93.39995
Alma,Georgia,2016,11,0.0,66,80,52,1.33,38.32577,-93.39995
Alma,Georgia,2016,11,0.0,58,71,45,2.05,38.32577,-93.39995
Alma,Georgia,2016,11,0.0,57,73,41,2.51,38.32577,-93.39995
Alma,Georgia,2016,11,0.02,56,72,39,2.25,38.32577,-93.39995
Alma,Georgia,2016,12,0.0,54,66,42,3.77,38.32577,-93.39995
Alma,Georgia,2016,12,3.77,54,65,43,3.34,38.32577,-93.39995
Alma,Georgia,2016,12,0.17,60,70,48,3.82,38.32577,-93.39995
Alma,Georgia,2016,12,0.75,55,66,44,2.35,38.32577,-93.39995
Alma,Georgia,2017,1,0.03,57,67,47,3.61,38.32577,-93.39995
Alpena,Michigan,2016,1,0.01,27,32,21,8.96,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,1,0.69,24,33,14,6.1,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,1,0.54,18,24,12,6.11,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,1,0.11,17,25,8,3.95,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,1,0.55,28,35,21,6.42,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,2,1.15,26,33,19,5.07,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,2,0.39,13,22,4,7.72,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,2,0.14,24,34,13,7.55,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,2,0.9,26,35,17,9.17,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,3,0.65,18,30,5,3.93,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,3,0.25,42,52,32,5.12,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,3,1.19,35,42,27,4.8,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,3,1.27,32,38,25,6.95,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,4,0.52,26,33,17,4.73,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,4,1.34,24,31,16,8.22,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,4,0.0,40,52,27,5.67,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,4,0.34,46,57,34,5.52,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,5,0.03,46,55,37,5.6,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,5,0.15,50,63,37,5.52,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,5,0.56,47,59,35,7.02,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,5,0.01,53,68,37,3.35,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,5,0.56,67,83,51,4.4,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,6,0.62,59,71,47,5.36,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,6,0.24,60,72,47,7.28,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,6,0.4,65,79,51,3.58,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,6,0.08,67,82,51,4.34,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,7,0.58,64,77,51,5.43,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,7,0.85,71,83,58,3.22,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,7,0.24,69,81,58,6.45,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,7,0.32,72,86,59,4.8,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,7,0.55,71,83,58,3.4,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,8,0.0,73,87,59,4.72,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,8,0.59,72,85,59,2.72,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,8,0.41,71,81,60,3.82,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,8,0.21,69,81,57,4.21,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,9,0.0,60,75,45,4.25,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,9,1.52,70,81,59,3.67,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,9,0.21,63,75,50,4.8,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,9,0.33,61,73,48,4.32,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,10,0.75,60,64,56,4.6,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,10,0.81,57,66,47,5.31,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,10,0.41,52,65,38,5.17,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,10,0.16,51,61,40,5.97,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,10,0.41,41,50,32,6.95,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,11,0.02,49,62,36,4.01,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,11,0.05,46,59,33,8.0,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,11,0.17,43,55,31,7.42,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,11,1.03,33,39,26,5.47,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,12,0.36,37,41,34,5.92,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,12,0.19,27,32,22,6.14,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,12,0.54,17,22,11,8.24,41.84886666666666,-91.70396666666666
Alpena,Michigan,2016,12,0.18,28,34,22,8.62,41.84886666666666,-91.70396666666666
Alpena,Michigan,2017,1,0.77,30,35,24,7.9,41.84886666666666,-91.70396666666666
Amarillo,Texas,2016,1,0.0,34,45,22,4.73,35.1988,-101.8311
Amarillo,Texas,2016,1,0.08,32,41,23,10.62,35.1988,-101.8311
Amarillo,Texas,2016,1,0.11,37,51,23,3.88,35.1988,-101.8311
Amarillo,Texas,2016,1,0.0,42,58,25,11.05,35.1988,-101.8311
Amarillo,Texas,2016,1,0.0,45,62,27,7.55,35.1988,-101.8311
Amarillo,Texas,2016,2,0.11,35,49,21,9.4,35.1988,-101.8311
Amarillo,Texas,2016,2,0.0,47,66,28,8.84,35.1988,-101.8311
Amarillo,Texas,2016,2,0.0,54,71,39,9.92,35.1988,-101.8311
Amarillo,Texas,2016,2,0.39,44,59,29,9.68,35.1988,-101.8311
Amarillo,Texas,2016,3,0.0,56,72,39,8.51,35.1988,-101.8311
Amarillo,Texas,2016,3,0.02,54,68,39,6.7,35.1988,-101.8311
Amarillo,Texas,2016,3,0.0,47,63,31,7.9,35.1988,-101.8311
Amarillo,Texas,2016,3,0.25,52,70,34,14.9,35.1988,-101.8311
Amarillo,Texas,2016,4,0.0,52,68,35,8.86,35.1988,-101.8311
Amarillo,Texas,2016,4,0.0,61,79,43,10.6,35.1988,-101.8311
Amarillo,Texas,2016,4,0.79,55,66,43,13.91,35.1988,-101.8311
Amarillo,Texas,2016,4,1.37,59,73,45,9.18,35.1988,-101.8311
Amarillo,Texas,2016,5,0.01,43,46,39,20.3,35.1988,-101.8311
Amarillo,Texas,2016,5,0.0,62,79,45,9.71,35.1988,-101.8311
Amarillo,Texas,2016,5,0.5,60,73,47,9.41,35.1988,-101.8311
Amarillo,Texas,2016,5,0.3,62,73,51,14.61,35.1988,-101.8311
Amarillo,Texas,2016,5,0.69,69,85,52,10.65,35.1988,-101.8311
Amarillo,Texas,2016,6,0.15,68,80,55,6.64,35.1988,-101.8311
Amarillo,Texas,2016,6,0.52,76,90,62,12.28,35.1988,-101.8311
Amarillo,Texas,2016,6,0.49,80,94,65,9.84,35.1988,-101.8311
Amarillo,Texas,2016,6,0.09,81,95,66,11.01,35.1988,-101.8311
Amarillo,Texas,2016,7,0.01,81,93,68,11.03,35.1988,-101.8311
Amarillo,Texas,2016,7,0.0,84,101,68,10.17,35.1988,-101.8311
Amarillo,Texas,2016,7,1.53,85,100,69,10.55,35.1988,-101.8311
Amarillo,Texas,2016,7,0.0,83,97,69,12.85,35.1988,-101.8311
Amarillo,Texas,2016,7,1.97,79,93,64,6.48,35.1988,-101.8311
Amarillo,Texas,2016,8,0.04,82,95,68,8.68,35.1988,-101.8311
Amarillo,Texas,2016,8,1.55,78,90,64,9.72,35.1988,-101.8311
Amarillo,Texas,2016,8,1.26,72,85,59,7.17,35.1988,-101.8311
Amarillo,Texas,2016,8,0.28,75,86,63,10.17,35.1988,-101.8311
Amarillo,Texas,2016,9,0.0,74,83,64,12.42,35.1988,-101.8311
Amarillo,Texas,2016,9,0.68,74,86,62,13.15,35.1988,-101.8311
Amarillo,Texas,2016,9,0.14,70,81,59,8.14,35.1988,-101.8311
Amarillo,Texas,2016,9,0.0,73,87,60,13.87,35.1988,-101.8311
Amarillo,Texas,2016,10,0.0,70,86,53,13.75,35.1988,-101.8311
Amarillo,Texas,2016,10,0.0,63,78,47,10.6,35.1988,-101.8311
Amarillo,Texas,2016,10,0.13,68,84,51,12.72,35.1988,-101.8311
Amarillo,Texas,2016,10,0.0,63,79,46,9.94,35.1988,-101.8311
Amarillo,Texas,2016,10,0.0,66,82,51,8.82,35.1988,-101.8311
Amarillo,Texas,2016,11,1.05,59,70,48,6.63,35.1988,-101.8311
Amarillo,Texas,2016,11,0.0,51,64,37,6.44,35.1988,-101.8311
Amarillo,Texas,2016,11,0.0,54,71,37,11.48,35.1988,-101.8311
Amarillo,Texas,2016,11,0.05,50,64,35,10.11,35.1988,-101.8311
Amarillo,Texas,2016,12,0.15,38,48,27,5.42,35.1988,-101.8311
Amarillo,Texas,2016,12,0.0,36,48,23,9.67,35.1988,-101.8311
Amarillo,Texas,2016,12,0.03,34,50,18,10.68,35.1988,-101.8311
Amarillo,Texas,2016,12,0.09,41,57,25,10.55,35.1988,-101.8311
Amarillo,Texas,2017,1,0.0,41,57,25,8.0,35.1988,-101.8311
Anchorage,Alaska,2016,1,0.01,34,38,29,7.8,49.70985,-117.3227
Anchorage,Alaska,2016,1,0.0,28,33,22,4.02,49.70985,-117.3227
Anchorage,Alaska,2016,1,0.15,24,28,19,3.78,49.70985,-117.3227
Anchorage,Alaska,2016,1,0.0,23,28,19,3.64,49.70985,-117.3227
Anchorage,Alaska,2016,1,0.12,30,35,25,2.7,49.70985,-117.3227
Anchorage,Alaska,2016,2,0.08,26,31,20,3.97,49.70985,-117.3227
Anchorage,Alaska,2016,2,0.01,30,35,25,2.88,49.70985,-117.3227
Anchorage,Alaska,2016,2,0.23,25,32,19,3.85,49.70985,-117.3227
Anchorage,Alaska,2016,2,0.0,36,42,30,4.85,49.70985,-117.3227
Anchorage,Alaska,2016,3,0.04,30,36,22,3.61,49.70985,-117.3227
Anchorage,Alaska,2016,3,0.0,33,41,25,2.2,49.70985,-117.3227
Anchorage,Alaska,2016,3,0.61,28,34,21,4.17,49.70985,-117.3227
Anchorage,Alaska,2016,3,0.16,38,46,31,2.71,49.70985,-117.3227
Anchorage,Alaska,2016,4,0.0,41,48,35,8.4,49.70985,-117.3227
Anchorage,Alaska,2016,4,0.0,41,49,33,4.61,49.70985,-117.3227
Anchorage,Alaska,2016,4,0.02,43,52,33,4.37,49.70985,-117.3227
Anchorage,Alaska,2016,4,0.0,45,54,33,5.04,49.70985,-117.3227
Anchorage,Alaska,2016,5,0.0,44,49,39,5.7,49.70985,-117.3227
Anchorage,Alaska,2016,5,0.08,45,52,38,5.91,49.70985,-117.3227
Anchorage,Alaska,2016,5,0.1,55,64,45,4.0,49.70985,-117.3227
Anchorage,Alaska,2016,5,0.11,51,57,45,5.52,49.70985,-117.3227
Anchorage,Alaska,2016,5,0.01,56,66,46,3.98,49.70985,-117.3227
Anchorage,Alaska,2016,6,0.0,57,63,49,7.84,49.70985,-117.3227
Anchorage,Alaska,2016,6,1.1,55,62,47,4.51,49.70985,-117.3227
Anchorage,Alaska,2016,6,0.09,61,70,52,6.32,49.70985,-117.3227
Anchorage,Alaska,2016,6,0.46,60,67,53,4.62,49.70985,-117.3227
Anchorage,Alaska,2016,7,0.35,59,63,55,2.8,49.70985,-117.3227
Anchorage,Alaska,2016,7,0.34,62,68,55,3.61,49.70985,-117.3227
Anchorage,Alaska,2016,7,0.0,64,72,55,3.22,49.70985,-117.3227
Anchorage,Alaska,2016,7,1.36,65,71,58,3.92,49.70985,-117.3227
Anchorage,Alaska,2016,7,0.43,61,66,56,6.15,49.70985,-117.3227
Anchorage,Alaska,2016,8,1.88,61,66,55,2.12,49.70985,-117.3227
Anchorage,Alaska,2016,8,1.78,60,64,55,3.47,49.70985,-117.3227
Anchorage,Alaska,2016,8,0.19,60,66,54,4.62,49.70985,-117.3227
Anchorage,Alaska,2016,8,1.6,61,68,54,2.77,49.70985,-117.3227
Anchorage,Alaska,2016,9,0.12,58,67,48,2.2,49.70985,-117.3227
Anchorage,Alaska,2016,9,0.86,54,60,48,5.8,49.70985,-117.3227
Anchorage,Alaska,2016,9,0.6,52,58,46,5.07,49.70985,-117.3227
Anchorage,Alaska,2016,9,0.77,50,55,44,8.8,49.70985,-117.3227
Anchorage,Alaska,2016,10,0.13,44,51,37,2.85,49.70985,-117.3227
Anchorage,Alaska,2016,10,0.0,41,49,31,1.6,49.70985,-117.3227
Anchorage,Alaska,2016,10,0.0,37,46,29,3.84,49.70985,-117.3227
Anchorage,Alaska,2016,10,0.31,33,38,26,5.77,49.70985,-117.3227
Anchorage,Alaska,2016,10,0.15,30,36,23,2.2,49.70985,-117.3227
Anchorage,Alaska,2016,11,0.08,31,38,26,3.15,49.70985,-117.3227
Anchorage,Alaska,2016,11,0.06,35,40,29,3.38,49.70985,-117.3227
Anchorage,Alaska,2016,11,0.07,25,29,21,5.58,49.70985,-117.3227
Anchorage,Alaska,2016,11,0.03,19,24,14,3.92,49.70985,-117.3227
Anchorage,Alaska,2016,12,0.5,15,19,10,9.25,49.70985,-117.3227
Anchorage,Alaska,2016,12,0.03,12,18,6,6.65,49.70985,-117.3227
Anchorage,Alaska,2016,12,0.33,17,22,10,3.9,49.70985,-117.3227
Anchorage,Alaska,2016,12,0.09,16,22,11,2.58,49.70985,-117.3227
Anchorage,Alaska,2017,1,0.52,20,27,12,2.45,49.70985,-117.3227
Anderson,South Carolina,2016,1,0.0,45,54,35,1.13,40.65032,-98.4646
Anderson,South Carolina,2016,1,0.34,42,50,33,7.34,40.65032,-98.4646
Anderson,South Carolina,2016,1,1.0,42,53,30,6.0,40.65032,-98.4646
Anderson,South Carolina,2016,1,1.57,34,42,24,5.85,40.65032,-98.4646
Anderson,South Carolina,2016,1,0.09,46,58,33,3.22,40.65032,-98.4646
Anderson,South Carolina,2016,2,1.57,50,59,40,5.22,40.65032,-98.4646
Anderson,South Carolina,2016,2,0.0,36,45,27,8.58,40.65032,-98.4646
Anderson,South Carolina,2016,2,0.54,46,56,35,5.25,40.65032,-98.4646
Anderson,South Carolina,2016,2,1.52,49,60,39,8.85,40.65032,-98.4646
Anderson,South Carolina,2016,3,0.65,48,59,36,4.36,40.65032,-98.4646
Anderson,South Carolina,2016,3,0.21,63,76,49,3.92,40.65032,-98.4646
Anderson,South Carolina,2016,3,0.02,62,75,49,4.3,40.65032,-98.4646
Anderson,South Carolina,2016,3,0.35,57,68,46,7.04,40.65032,-98.4646
Anderson,South Carolina,2016,4,0.51,61,69,54,8.53,40.65032,-98.4646
Anderson,South Carolina,2016,4,0.5,54,66,41,7.21,40.65032,-98.4646
Anderson,South Carolina,2016,4,0.05,60,71,48,6.38,40.65032,-98.4646
Anderson,South Carolina,2016,4,0.25,66,80,52,3.72,40.65032,-98.4646
Anderson,South Carolina,2016,5,0.15,74,83,65,3.7,40.65032,-98.4646
Anderson,South Carolina,2016,5,0.09,67,78,54,7.9,40.65032,-98.4646
Anderson,South Carolina,2016,5,1.01,71,84,57,5.04,40.65032,-98.4646
Anderson,South Carolina,2016,5,3.85,65,74,57,5.38,40.65032,-98.4646
Anderson,South Carolina,2016,5,0.06,71,83,58,1.97,40.65032,-98.4646
Anderson,South Carolina,2016,6,0.07,79,89,68,2.24,40.65032,-98.4646
Anderson,South Carolina,2016,6,0.0,77,89,64,3.84,40.65032,-98.4646
Anderson,South Carolina,2016,6,0.0,82,93,69,6.24,40.65032,-98.4646
Anderson,South Carolina,2016,6,0.0,82,95,69,5.85,40.65032,-98.4646
Anderson,South Carolina,2016,7,0.0,83,97,70,3.33,40.65032,-98.4646
Anderson,South Carolina,2016,7,0.44,84,95,72,8.17,40.65032,-98.4646
Anderson,South Carolina,2016,7,0.04,83,95,70,3.24,40.65032,-98.4646
Anderson,South Carolina,2016,7,0.46,84,95,71,1.9,40.65032,-98.4646
Anderson,South Carolina,2016,7,0.34,85,96,74,6.07,40.65032,-98.4646
Anderson,South Carolina,2016,8,0.43,83,92,73,3.22,40.65032,-98.4646
Anderson,South Carolina,2016,8,0.45,83,92,74,5.44,40.65032,-98.4646
Anderson,South Carolina,2016,8,1.47,82,92,72,3.77,40.65032,-98.4646
Anderson,South Carolina,2016,8,0.15,80,90,71,3.44,40.65032,-98.4646
Anderson,South Carolina,2016,9,0.03,75,85,66,4.42,40.65032,-98.4646
Anderson,South Carolina,2016,9,0.01,80,94,66,2.15,40.65032,-98.4646
Anderson,South Carolina,2016,9,0.04,79,89,67,3.58,40.65032,-98.4646
Anderson,South Carolina,2016,9,0.0,79,91,67,3.87,40.65032,-98.4646
Anderson,South Carolina,2016,10,0.0,67,81,52,1.35,40.65032,-98.4646
Anderson,South Carolina,2016,10,0.46,70,80,60,8.1,40.65032,-98.4646
Anderson,South Carolina,2016,10,0.0,64,76,51,3.05,40.65032,-98.4646
Anderson,South Carolina,2016,10,0.0,66,80,52,4.15,40.65032,-98.4646
Anderson,South Carolina,2016,10,0.0,65,80,49,2.72,40.65032,-98.4646
Anderson,South Carolina,2016,11,0.0,64,77,51,3.13,40.65032,-98.4646
Anderson,South Carolina,2016,11,0.29,53,66,39,3.21,40.65032,-98.4646
Anderson,South Carolina,2016,11,0.0,52,68,36,2.68,40.65032,-98.4646
Anderson,South Carolina,2016,11,0.0,50,65,36,1.88,40.65032,-98.4646
Anderson,South Carolina,2016,12,0.82,47,56,38,4.95,40.65032,-98.4646
Anderson,South Carolina,2016,12,0.61,43,50,35,3.12,40.65032,-98.4646
Anderson,South Carolina,2016,12,0.26,44,53,35,4.05,40.65032,-98.4646
Anderson,South Carolina,2016,12,0.0,48,58,38,4.62,40.65032,-98.4646
Anderson,South Carolina,2017,1,0.35,50,58,41,6.41,40.65032,-98.4646
Asheville,North Carolina,2016,1,0.0,39,46,30,10.16,35.5704,-82.5536
Asheville,North Carolina,2016,1,0.48,37,46,27,5.41,35.5704,-82.5536
Asheville,North Carolina,2016,1,1.21,34,45,23,6.58,35.5704,-82.5536
Asheville,North Carolina,2016,1,1.56,28,35,19,8.1,35.5704,-82.5536
Asheville,North Carolina,2016,1,0.04,38,51,25,5.45,35.5704,-82.5536
Asheville,North Carolina,2016,2,2.42,44,52,35,8.61,35.5704,-82.5536
Asheville,North Carolina,2016,2,0.0,27,34,20,8.82,35.5704,-82.5536
Asheville,North Carolina,2016,2,1.11,42,52,31,5.84,35.5704,-82.5536
Asheville,North Carolina,2016,2,2.16,44,54,34,7.7,35.5704,-82.5536
Asheville,North Carolina,2016,3,0.24,41,52,30,6.73,35.5704,-82.5536
Asheville,North Carolina,2016,3,0.59,59,72,46,5.48,35.5704,-82.5536
Asheville,North Carolina,2016,3,0.21,56,69,43,4.88,35.5704,-82.5536
Asheville,North Carolina,2016,3,0.15,52,64,40,7.02,35.5704,-82.5536
Asheville,North Carolina,2016,4,0.54,56,65,46,9.76,35.5704,-82.5536
Asheville,North Carolina,2016,4,0.41,47,59,35,9.4,35.5704,-82.5536
Asheville,North Carolina,2016,4,0.0,53,67,40,4.05,35.5704,-82.5536
Asheville,North Carolina,2016,4,0.31,61,74,48,4.55,35.5704,-82.5536
Asheville,North Carolina,2016,5,0.33,68,77,59,4.1,35.5704,-82.5536
Asheville,North Carolina,2016,5,0.41,60,70,49,8.27,35.5704,-82.5536
Asheville,North Carolina,2016,5,0.18,63,75,52,6.62,35.5704,-82.5536
Asheville,North Carolina,2016,5,0.63,61,68,53,4.81,35.5704,-82.5536
Asheville,North Carolina,2016,5,0.28,66,79,54,2.07,35.5704,-82.5536
Asheville,North Carolina,2016,6,0.05,73,83,63,1.64,35.5704,-82.5536
Asheville,North Carolina,2016,6,0.19,71,84,57,4.12,35.5704,-82.5536
Asheville,North Carolina,2016,6,1.01,74,85,63,3.65,35.5704,-82.5536
Asheville,North Carolina,2016,6,0.04,77,89,64,4.52,35.5704,-82.5536
Asheville,North Carolina,2016,7,0.43,76,88,64,1.33,35.5704,-82.5536
Asheville,North Carolina,2016,7,1.69,77,88,66,4.32,35.5704,-82.5536
Asheville,North Carolina,2016,7,1.32,75,85,64,2.22,35.5704,-82.5536
Asheville,North Carolina,2016,7,0.27,77,88,66,2.12,35.5704,-82.5536
Asheville,North Carolina,2016,7,0.68,79,89,68,2.74,35.5704,-82.5536
Asheville,North Carolina,2016,8,2.0,77,84,68,2.12,35.5704,-82.5536
Asheville,North Carolina,2016,8,2.25,77,84,70,3.71,35.5704,-82.5536
Asheville,North Carolina,2016,8,2.33,76,84,67,2.61,35.5704,-82.5536
